student_id,student_type,subtype,timestep,marks,study_hours,attendance_pct,assignment_completion,sleep_hours,focus_score
STU0450,erratic,low_erratic,6,41,2.2,77,0.49,6.5,3.7
STU0451,declining,slow_decliner,1,67,3.5,72,0.86,7.8,8.0
STU0451,declining,slow_decliner,2,65,3.4,68,0.83,7.4,7.4
STU0451,declining,slow_decliner,3,63,3.2,70,0.75,7.5,7.1
STU0451,declining,slow_decliner,4,65,2.6,65,0.7,7.0,7.0
STU0451,declining,slow_decliner,5,54,2.4,66,0.63,6.8,6.8
STU0451,declining,slow_decliner,6,48,2.8,67,0.58,6.7,6.4
STU0452,stable,mid_stable,1,48,2.4,79,0.68,6.3,6.0
STU0452,stable,mid_stable,2,50,3.0,76,0.7,5.5,6.0
STU0452,stable,mid_stable,3,56,2.3,74,0.73,5.7,6.3
STU0452,stable,mid_stable,4,48,2.4,77,0.72,5.7,6.3
STU0452,stable,mid_stable,5,50,2.5,80,0.66,6.3,5.8
STU0452,stable,mid_stable,6,54,3.0,73,0.65,6.1,6.1
STU0453,improving,late_bloomer,1,52,1.8,63,0.7,7.0,6.2
STU0453,improving,late_bloomer,2,52,2.0,61,0.72,7.2,6.8
STU0453,improving,late_bloomer,3,49,2.0,63,0.77,7.2,6.8
STU0453,improving,late_bloomer,4,66,3.7,73,0.8,7.5,6.9
STU0453,improving,late_bloomer,5,78,4.5,75,0.81,7.7,7.4
STU0453,improving,late_bloomer,6,82,4.8,85,0.85,7.7,7.3
STU0454,improving,fast_improver,1,39,3.4,83,0.84,6.6,8.1
STU0454,improving,fast_improver,2,43,4.0,85,0.85,6.9,8.3
STU0454,improving,fast_improver,3,51,4.3,93,0.87,7.0,8.1
STU0454,improving,fast_improver,4,63,4.9,93,0.91,7.0,8.9
STU0454,improving,fast_improver,5,71,5.2,93,0.95,7.1,8.8
STU0454,improving,fast_improver,6,78,5.8,100,0.97,7.2,9.0
STU0455,erratic,low_erratic,1,59,2.5,49,0.68,8.1,7.1
STU0455,erratic,low_erratic,2,72,0.5,47,0.42,6.6,6.8
STU0455,erratic,low_erratic,3,72,3.4,44,0.86,5.9,2.8
STU0455,erratic,low_erratic,4,65,2.4,79,0.59,5.8,4.0
STU0455,erratic,low_erratic,5,62,3.0,71,0.34,8.5,4.0
STU0455,erratic,low_erratic,6,51,1.4,71,0.73,5.6,2.8
STU0456,declining,fast_decliner,1,83,4.9,82,0.71,7.3,8.8
STU0456,declining,fast_decliner,2,80,4.1,81,0.65,7.1,8.3
STU0456,declining,fast_decliner,3,77,4.0,71,0.59,6.9,8.0
STU0456,declining,fast_decliner,4,72,3.6,71,0.54,6.8,7.7
STU0456,declining,fast_decliner,5,54,3.1,61,0.48,6.5,7.6
STU0456,declining,fast_decliner,6,53,2.7,67,0.39,6.4,7.1
STU0457,erratic,high_erratic,1,66,7.3,68,0.73,4.0,9.2
STU0457,erratic,high_erratic,2,98,7.6,64,0.78,7.1,7.1
STU0457,erratic,high_erratic,3,66,6.9,96,1.0,4.0,9.6
STU0457,erratic,high_erratic,4,89,7.8,95,0.53,4.0,7.8
STU0457,erratic,high_erratic,5,68,7.0,78,0.77,4.9,9.1
STU0457,erratic,high_erratic,6,55,5.8,83,0.88,4.0,7.1
STU0458,stable,high_stable,1,69,4.7,97,0.97,8.7,8.1
STU0458,stable,high_stable,2,68,4.3,99,0.95,9.0,7.5
STU0458,stable,high_stable,3,68,5.0,96,0.85,8.8,7.6
STU0458,stable,high_stable,4,71,4.2,98,0.98,8.9,8.0
STU0458,stable,high_stable,5,72,4.4,100,0.94,8.7,7.9
STU0458,stable,high_stable,6,68,4.8,95,0.91,8.9,7.5
STU0459,improving,late_bloomer,1,42,2.3,70,0.72,5.8,4.6
STU0459,improving,late_bloomer,2,41,2.1,71,0.76,5.8,4.6
STU0459,improving,late_bloomer,3,45,2.7,71,0.81,5.7,5.3
STU0459,improving,late_bloomer,4,59,4.2,79,0.83,6.2,5.6
STU0459,improving,late_bloomer,5,58,4.6,90,0.85,6.3,5.5
STU0459,improving,late_bloomer,6,93,5.2,94,0.88,6.4,5.8
STU0460,erratic,high_erratic,1,63,4.1,88,0.87,6.6,8.3
STU0460,erratic,high_erratic,2,52,3.0,96,0.91,9.4,10.0
STU0460,erratic,high_erratic,3,76,5.2,69,0.99,8.0,6.6
STU0460,erratic,high_erratic,4,87,1.1,67,1.0,7.3,6.5
STU0460,erratic,high_erratic,5,55,4.1,70,1.0,8.1,9.8
STU0460,erratic,high_erratic,6,68,2.3,72,0.66,8.8,9.6
STU0461,stable,high_stable,1,89,4.5,96,0.98,9.0,8.9
STU0461,stable,high_stable,2,90,4.9,97,0.9,8.8,9.3
STU0461,stable,high_stable,3,90,5.2,99,0.92,8.3,9.2
STU0461,stable,high_stable,4,92,4.9,98,0.99,9.0,8.8
STU0461,stable,high_stable,5,94,4.9,99,0.87,9.0,9.0
STU0461,stable,high_stable,6,94,4.7,96,0.88,8.6,9.4
STU0462,improving,fast_improver,1,40,4.8,73,0.83,7.9,8.6
STU0462,improving,fast_improver,2,49,4.7,78,0.85,8.1,8.6
STU0462,improving,fast_improver,3,55,5.3,79,0.9,8.1,8.5
STU0462,improving,fast_improver,4,65,6.0,83,0.91,8.3,8.8
STU0462,improving,fast_improver,5,76,6.5,83,0.93,8.2,9.1
STU0462,improving,fast_improver,6,83,6.6,93,0.97,8.4,9.3
STU0463,erratic,low_erratic,1,36,3.3,66,0.73,6.8,4.9
STU0463,erratic,low_erratic,2,49,2.6,77,0.85,6.8,5.4
STU0463,erratic,low_erratic,3,39,4.2,86,0.82,5.6,1.3
STU0463,erratic,low_erratic,4,41,1.5,64,0.49,5.9,1.0
STU0463,erratic,low_erratic,5,30,5.9,72,0.39,4.5,3.4
STU0463,erratic,low_erratic,6,26,6.3,62,0.43,4.2,1.0
STU0464,erratic,high_erratic,1,65,2.1,83,0.94,9.3,9.6
STU0464,erratic,high_erratic,2,59,5.1,86,0.59,5.2,5.6
STU0464,erratic,high_erratic,3,76,1.8,63,0.51,6.0,8.8
STU0464,erratic,high_erratic,4,71,3.0,84,1.0,7.2,4.1
STU0464,erratic,high_erratic,5,79,4.1,85,0.66,8.1,5.7
STU0464,erratic,high_erratic,6,82,6.1,52,0.64,5.1,7.6
STU0465,improving,late_bloomer,1,60,1.9,74,0.55,5.7,4.9
STU0465,improving,late_bloomer,2,63,2.1,77,0.6,6.1,4.6
STU0465,improving,late_bloomer,3,63,1.7,74,0.59,6.1,4.9
STU0465,improving,late_bloomer,4,76,3.5,86,0.66,6.1,5.2
STU0465,improving,late_bloomer,5,95,4.4,88,0.68,6.0,5.3
STU0465,improving,late_bloomer,6,94,4.6,95,0.69,6.5,5.8
STU0466,stable,mid_stable,1,69,3.4,76,0.62,6.1,6.0
STU0466,stable,mid_stable,2,72,2.9,84,0.66,5.3,6.0
STU0466,stable,mid_stable,3,71,3.6,84,0.63,5.2,6.1
STU0466,stable,mid_stable,4,73,3.0,82,0.56,5.4,6.1
STU0466,stable,mid_stable,5,70,3.7,79,0.59,5.5,6.6
STU0466,stable,mid_stable,6,66,3.6,82,0.61,5.5,7.1
STU0467,declining,fast_decliner,1,68,5.5,87,0.98,8.8,8.9
STU0467,declining,fast_decliner,2,58,5.3,80,0.96,8.5,8.9
STU0467,declining,fast_decliner,3,56,4.8,80,0.9,8.3,8.8
STU0467,declining,fast_decliner,4,46,4.2,73,0.82,8.1,8.4
STU0467,declining,fast_decliner,5,56,4.0,69,0.77,8.1,8.1
STU0467,declining,fast_decliner,6,44,3.3,76,0.71,7.7,7.6
STU0468,improving,late_bloomer,1,50,3.1,62,0.67,5.6,4.9
STU0468,improving,late_bloomer,2,47,3.3,60,0.72,6.0,4.8
STU0468,improving,late_bloomer,3,50,3.3,62,0.75,6.1,5.0
STU0468,improving,late_bloomer,4,72,4.8,76,0.76,6.1,5.4
STU0468,improving,late_bloomer,5,81,5.7,78,0.79,6.1,5.5
STU0468,improving,late_bloomer,6,95,6.1,79,0.83,6.3,5.8
STU0469,declining,slow_decliner,1,72,4.6,64,0.83,7.6,6.7
STU0469,declining,slow_decliner,2,65,4.4,64,0.78,7.4,6.2
STU0469,declining,slow_decliner,3,64,4.4,60,0.7,7.2,5.9
STU0469,declining,slow_decliner,4,69,4.3,61,0.64,7.0,5.9
STU0469,declining,slow_decliner,5,60,3.9,64,0.61,7.0,5.5
STU0469,declining,slow_decliner,6,58,3.7,57,0.54,6.9,4.9
STU0470,erratic,high_erratic,1,62,7.3,81,0.6,4.1,5.2
STU0470,erratic,high_erratic,2,89,7.2,71,0.45,4.8,5.1
STU0470,erratic,high_erratic,3,100,7.0,69,1.0,4.6,9.5
STU0470,erratic,high_erratic,4,66,6.9,49,0.88,4.3,4.4
STU0470,erratic,high_erratic,5,89,7.3,73,0.36,7.0,6.7
STU0470,erratic,high_erratic,6,61,4.9,48,0.64,4.0,6.0
STU0471,stable,mid_stable,1,57,3.3,67,0.8,7.8,4.7
STU0471,stable,mid_stable,2,50,3.5,76,0.73,7.4,5.7
STU0471,stable,mid_stable,3,50,3.5,69,0.76,7.2,5.0
STU0471,stable,mid_stable,4,49,3.6,74,0.82,7.8,5.5
STU0471,stable,mid_stable,5,52,3.1,68,0.79,8.0,5.9
STU0471,stable,mid_stable,6,47,2.9,75,0.77,7.3,5.9
STU0472,stable,mid_stable,1,64,4.3,77,0.69,6.7,6.6
STU0472,stable,mid_stable,2,66,5.2,76,0.66,5.8,6.3
STU0472,stable,mid_stable,3,70,4.4,81,0.67,6.0,6.7
STU0472,stable,mid_stable,4,65,4.6,77,0.7,6.1,6.8
STU0472,stable,mid_stable,5,64,4.9,83,0.64,5.8,7.0
STU0472,stable,mid_stable,6,62,4.6,79,0.64,5.9,7.3
STU0473,stable,high_stable,1,88,6.8,87,0.95,6.9,6.9
STU0473,stable,high_stable,2,83,6.3,86,0.89,6.5,6.6
STU0473,stable,high_stable,3,84,6.6,86,0.9,6.7,7.1
STU0473,stable,high_stable,4,82,6.4,86,0.88,6.2,7.0
STU0473,stable,high_stable,5,81,6.4,87,0.88,6.3,6.8
STU0473,stable,high_stable,6,86,6.3,89,0.85,6.5,6.8
STU0474,improving,late_bloomer,1,53,1.9,72,0.69,7.3,5.5
STU0474,improving,late_bloomer,2,55,2.2,71,0.7,7.6,5.5
STU0474,improving,late_bloomer,3,47,1.8,72,0.74,7.7,5.9
STU0474,improving,late_bloomer,4,78,3.7,80,0.75,7.8,6.2
STU0474,improving,late_bloomer,5,77,4.3,91,0.8,7.7,6.1
STU0474,improving,late_bloomer,6,73,4.9,94,0.8,7.9,6.4
STU0475,declining,slow_decliner,1,62,4.9,70,0.8,6.8,6.9
STU0475,declining,slow_decliner,2,57,4.6,68,0.77,7.0,6.4
STU0475,declining,slow_decliner,3,55,4.2,64,0.69,6.7,5.9
STU0475,declining,slow_decliner,4,50,3.7,59,0.64,6.3,5.6
STU0475,declining,slow_decliner,5,57,3.9,64,0.58,6.2,5.4
STU0475,declining,slow_decliner,6,50,3.6,62,0.51,6.1,5.4
STU0476,improving,slow_improver,1,68,3.9,73,0.77,7.7,6.0
STU0476,improving,slow_improver,2,72,4.2,74,0.76,7.9,6.1
STU0476,improving,slow_improver,3,74,4.2,76,0.82,7.9,6.5
STU0476,improving,slow_improver,4,76,4.3,79,0.83,8.2,6.5
STU0476,improving,slow_improver,5,74,4.8,84,0.85,8.2,6.5
STU0476,improving,slow_improver,6,83,4.6,78,0.89,8.1,7.1
STU0477,stable,mid_stable,1,55,4.3,67,0.84,5.4,6.6
STU0477,stable,mid_stable,2,57,4.1,70,0.78,5.5,6.3
STU0477,stable,mid_stable,3,56,4.2,65,0.83,5.5,6.0
STU0477,stable,mid_stable,4,51,3.8,71,0.74,5.6,7.0
STU0477,stable,mid_stable,5,61,4.4,71,0.83,5.9,6.9
STU0477,stable,mid_stable,6,52,3.9,72,0.75,5.7,6.6
STU0478,declining,slow_decliner,1,59,4.0,71,0.9,7.2,6.7
STU0478,declining,slow_decliner,2,55,3.7,70,0.84,6.8,6.6
STU0478,declining,slow_decliner,3,57,3.4,70,0.76,6.7,6.5
STU0478,declining,slow_decliner,4,46,3.0,64,0.72,6.7,6.4
STU0478,declining,slow_decliner,5,57,3.2,59,0.65,6.5,5.7
STU0478,declining,slow_decliner,6,40,2.9,65,0.6,6.3,5.6
STU0479,improving,slow_improver,1,47,4.5,82,0.78,7.4,6.0
STU0479,improving,slow_improver,2,56,4.5,86,0.82,7.6,5.9
STU0479,improving,slow_improver,3,54,4.6,89,0.87,7.4,6.2
STU0479,improving,slow_improver,4,54,4.6,88,0.89,7.5,6.6
STU0479,improving,slow_improver,5,65,5.2,93,0.91,7.9,7.0
STU0479,improving,slow_improver,6,72,5.4,90,0.94,7.8,6.8
STU0480,improving,fast_improver,1,39,5.6,85,0.69,6.0,7.9
STU0480,improving,fast_improver,2,43,6.1,89,0.72,6.1,8.0
STU0480,improving,fast_improver,3,53,6.7,96,0.79,6.1,8.4
STU0480,improving,fast_improver,4,64,6.9,96,0.82,6.2,8.8
STU0480,improving,fast_improver,5,61,7.5,97,0.81,6.4,8.7
STU0480,improving,fast_improver,6,84,8.0,100,0.85,6.3,8.6
STU0481,improving,fast_improver,1,49,3.8,75,0.69,8.1,8.4
STU0481,improving,fast_improver,2,52,4.2,77,0.74,8.1,9.0
STU0481,improving,fast_improver,3,61,4.4,77,0.75,8.6,8.9
STU0481,improving,fast_improver,4,57,5.3,85,0.77,8.4,9.3
STU0481,improving,fast_improver,5,59,5.8,81,0.82,8.6,9.5
STU0481,improving,fast_improver,6,72,6.2,83,0.85,8.6,9.7
STU0482,improving,slow_improver,1,66,3.8,84,0.57,6.8,6.7
STU0482,improving,slow_improver,2,65,4.0,84,0.6,7.0,7.2
STU0482,improving,slow_improver,3,72,4.6,87,0.63,7.2,7.3
STU0482,improving,slow_improver,4,71,4.2,91,0.66,7.4,7.4
STU0482,improving,slow_improver,5,68,4.5,95,0.68,7.3,7.8
STU0482,improving,slow_improver,6,65,4.8,92,0.72,7.6,7.7
STU0483,improving,fast_improver,1,55,5.6,71,0.77,8.1,6.5
STU0483,improving,fast_improver,2,59,6.0,71,0.8,8.2,6.6
STU0483,improving,fast_improver,3,68,6.2,80,0.83,8.4,7.1
STU0483,improving,fast_improver,4,73,7.1,84,0.87,8.3,7.1
STU0483,improving,fast_improver,5,76,7.5,77,0.91,8.5,7.4
STU0483,improving,fast_improver,6,85,7.7,92,0.93,8.5,7.5
STU0484,declining,fast_decliner,1,74,6.1,83,0.72,9.1,7.3
STU0484,declining,fast_decliner,2,67,6.1,79,0.69,8.8,6.6
STU0484,declining,fast_decliner,3,57,5.6,76,0.62,8.7,6.5
STU0484,declining,fast_decliner,4,53,5.2,74,0.54,8.4,6.0
STU0484,declining,fast_decliner,5,46,4.6,75,0.47,8.0,5.7
STU0484,declining,fast_decliner,6,36,4.2,72,0.42,7.9,5.8
STU0485,stable,low_stable,1,51,2.4,56,0.52,6.1,5.3
STU0485,stable,low_stable,2,51,2.1,48,0.56,5.4,5.9
STU0485,stable,low_stable,3,52,2.3,55,0.49,5.8,5.0
STU0485,stable,low_stable,4,52,1.8,54,0.49,5.9,4.8
STU0485,stable,low_stable,5,53,2.1,53,0.62,6.2,5.6
STU0485,stable,low_stable,6,46,2.2,53,0.51,5.6,5.4
STU0486,improving,fast_improver,1,42,4.5,72,0.88,7.9,7.4
STU0486,improving,fast_improver,2,51,5.3,74,0.92,7.9,7.2
STU0486,improving,fast_improver,3,60,5.5,83,0.96,8.0,7.4
STU0486,improving,fast_improver,4,58,6.1,78,1.0,8.0,8.0
STU0486,improving,fast_improver,5,76,6.2,83,1.0,8.0,8.2
STU0486,improving,fast_improver,6,79,6.8,96,1.0,8.1,8.4
STU0487,declining,burnout,1,93,7.7,94,0.93,5.7,8.2
STU0487,declining,burnout,2,90,7.6,95,0.85,5.5,7.6
STU0487,declining,burnout,3,96,7.8,94,0.79,5.3,7.6
STU0487,declining,burnout,4,58,5.5,73,0.74,5.2,7.2
STU0487,declining,burnout,5,52,4.5,73,0.68,4.9,7.2
STU0487,declining,burnout,6,38,4.1,68,0.61,5.0,6.9
STU0488,erratic,high_erratic,1,74,3.0,78,0.62,8.4,7.8
STU0488,erratic,high_erratic,2,96,4.0,52,0.95,7.5,10.0
STU0488,erratic,high_erratic,3,100,3.2,53,1.0,6.2,9.2
STU0488,erratic,high_erratic,4,81,5.0,90,0.73,7.5,7.2
STU0488,erratic,high_erratic,5,88,5.9,86,1.0,5.7,10.0
STU0488,erratic,high_erratic,6,76,5.1,77,1.0,7.5,7.2
STU0489,erratic,high_erratic,1,72,5.1,54,0.66,8.7,7.2
STU0489,erratic,high_erratic,2,50,4.8,89,0.51,6.4,5.6
STU0489,erratic,high_erratic,3,65,6.6,60,0.91,5.1,10.0
STU0489,erratic,high_erratic,4,61,4.6,89,0.62,5.2,9.9
STU0489,erratic,high_erratic,5,54,2.7,52,0.67,8.9,7.2
STU0489,erratic,high_erratic,6,75,3.5,63,0.79,7.1,9.8
STU0490,stable,high_stable,1,86,6.6,86,0.84,7.6,8.1
STU0490,stable,high_stable,2,86,6.8,92,0.83,7.8,8.6
STU0490,stable,high_stable,3,83,6.6,92,0.79,7.1,7.9
STU0490,stable,high_stable,4,84,6.4,86,0.85,7.5,8.3
STU0490,stable,high_stable,5,86,7.0,86,0.82,7.7,8.5
STU0490,stable,high_stable,6,89,6.6,85,0.89,7.3,8.3
STU0491,improving,late_bloomer,1,55,3.0,68,0.53,7.6,5.5
STU0491,improving,late_bloomer,2,58,3.2,67,0.54,7.7,5.9
STU0491,improving,late_bloomer,3,56,3.4,68,0.57,7.7,6.3
STU0491,improving,late_bloomer,4,79,4.9,79,0.58,8.0,6.5
STU0491,improving,late_bloomer,5,77,5.7,83,0.62,8.0,6.4
STU0491,improving,late_bloomer,6,100,6.0,96,0.66,7.8,7.1
STU0492,stable,low_stable,1,49,2.3,68,0.47,5.7,3.9
STU0492,stable,low_stable,2,48,2.7,67,0.37,5.4,4.3
STU0492,stable,low_stable,3,41,2.6,66,0.36,5.4,3.9
STU0492,stable,low_stable,4,43,2.8,65,0.37,6.0,4.6
STU0492,stable,low_stable,5,39,3.0,64,0.42,5.2,3.7
STU0492,stable,low_stable,6,47,3.0,73,0.4,6.1,3.9
STU0493,improving,late_bloomer,1,63,2.4,76,0.68,6.4,5.3
STU0493,improving,late_bloomer,2,59,2.4,77,0.71,6.8,6.0
STU0493,improving,late_bloomer,3,64,2.2,80,0.75,6.7,5.9
STU0493,improving,late_bloomer,4,88,3.7,88,0.79,7.1,5.8
STU0493,improving,late_bloomer,5,88,4.7,92,0.8,7.0,6.3
STU0493,improving,late_bloomer,6,89,5.0,93,0.85,7.1,6.5
STU0494,improving,fast_improver,1,52,5.4,77,0.67,8.2,5.8
STU0494,improving,fast_improver,2,60,6.0,78,0.7,8.1,6.3
STU0494,improving,fast_improver,3,67,6.2,81,0.73,8.3,6.7
STU0494,improving,fast_improver,4,71,6.8,83,0.75,8.3,6.8
STU0494,improving,fast_improver,5,78,7.3,90,0.77,8.7,6.9
STU0494,improving,fast_improver,6,82,7.5,92,0.83,8.7,7.0
STU0495,improving,slow_improver,1,48,4.0,82,0.69,5.9,7.2
STU0495,improving,slow_improver,2,51,4.4,84,0.76,6.3,7.5
STU0495,improving,slow_improver,3,54,4.4,87,0.78,6.1,8.0
STU0495,improving,slow_improver,4,52,4.8,87,0.79,6.3,8.1
STU0495,improving,slow_improver,5,54,5.3,88,0.83,6.4,8.4
STU0495,improving,slow_improver,6,57,5.4,88,0.84,6.8,8.2
STU0496,improving,late_bloomer,1,46,2.0,63,0.52,5.7,5.8
STU0496,improving,late_bloomer,2,43,2.0,63,0.53,5.9,6.0
STU0496,improving,late_bloomer,3,51,1.8,62,0.58,6.0,6.6
STU0496,improving,late_bloomer,4,67,3.6,79,0.59,6.2,6.5
STU0496,improving,late_bloomer,5,72,4.3,83,0.62,6.3,6.8
STU0496,improving,late_bloomer,6,72,5.0,87,0.68,6.3,7.2
STU0497,stable,low_stable,1,50,1.5,58,0.48,5.7,5.4
STU0497,stable,low_stable,2,46,1.7,53,0.5,6.5,4.8
STU0497,stable,low_stable,3,50,2.0,52,0.4,6.2,4.7
STU0497,stable,low_stable,4,47,1.7,54,0.48,5.9,5.1
STU0497,stable,low_stable,5,51,1.8,52,0.4,6.2,4.7
STU0497,stable,low_stable,6,48,1.8,60,0.46,5.5,5.4
STU0498,improving,fast_improver,1,62,4.3,82,0.82,6.7,7.5
STU0498,improving,fast_improver,2,67,4.8,83,0.85,6.9,7.8
STU0498,improving,fast_improver,3,68,4.9,87,0.89,7.1,8.1
STU0498,improving,fast_improver,4,76,5.6,91,0.9,7.0,8.4
STU0498,improving,fast_improver,5,86,6.0,97,0.93,7.2,8.4
STU0498,improving,fast_improver,6,81,6.5,95,0.97,7.3,8.5
STU0499,improving,late_bloomer,1,57,3.3,64,0.61,6.0,4.5
STU0499,improving,late_bloomer,2,57,3.3,62,0.62,5.8,5.0
STU0499,improving,late_bloomer,3,54,3.2,61,0.67,6.3,5.3
STU0499,improving,late_bloomer,4,70,4.8,77,0.69,6.0,5.6
STU0499,improving,late_bloomer,5,88,5.3,78,0.73,6.3,5.3
STU0499,improving,late_bloomer,6,100,5.9,84,0.77,6.5,5.6
STU0500,stable,low_stable,1,40,1.3,65,0.46,6.6,5.4
STU0500,stable,low_stable,2,33,1.4,65,0.38,6.9,4.2
STU0500,stable,low_stable,3,43,1.2,66,0.4,7.0,5.1
STU0500,stable,low_stable,4,42,1.7,65,0.4,7.1,4.1
STU0500,stable,low_stable,5,43,2.2,59,0.37,6.2,4.2
STU0500,stable,low_stable,6,34,2.2,57,0.36,6.8,4.9
